fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2024,51059,VA,Department of Homeland Security,541330,ENGINEERING SERVICES,true,false,true,false,2798986.34
2024,29217,MO,Department of Defense,722320,CATERERS,true,false,false,false,19609.0
2024,39057,OH,Department of Defense,334416,"CAPACITOR, RESISTOR, COIL, TRANSFORMER, AND OTHER INDUCTOR MANUFACTURING",true,false,false,false,23830.899999999998
2024,48453,TX,Department of Health and Human Services,333111,FARM MACHINERY AND EQUIPMENT MANUFACTURING,true,true,false,true,41643.88
2024,31047,NE,Department of Defense,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,true,false,true,false,608786.8400000001
2024,04019,AZ,Department of Defense,481219,OTHER NONSCHEDULED AIR TRANSPORTATION,true,false,false,false,2751123.0
2024,33009,NH,National Aeronautics and Space Administration,541330,ENGINEERING SERVICES,true,false,false,false,140000.0
2024,25027,MA,Department of Defense,213113,SUPPORT ACTIVITIES FOR COAL MINING,true,false,true,false,38410.0
2024,48439,TX,Department of Transportation,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,920335.0
2024,06071,CA,Department of Defense,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,false,false,76904.62
2024,18127,IN,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,false,71833.72
2024,34007,NJ,Department of Defense,326211,TIRE MANUFACTURING (EXCEPT RETREADING),true,false,false,false,6504.0
2024,06053,CA,General Services Administration,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,true,36299754.09
2024,12117,FL,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,11841462.83
2024,15003,HI,Department of Defense,532412,"CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",true,false,true,true,47715.0
2024,06037,CA,Department of Defense,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,true,false,false,40980.27
2024,41059,OR,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,true,98064.0
2024,28149,MS,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,2458663.93
2024,12011,FL,Department of Defense,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,true,false,false,700.0
2024,34013,NJ,Department of Defense,331210,IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,true,false,false,true,69640.35
2024,49021,UT,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,true,763102.1799999999
2024,38101,ND,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,false,false,true,1174303.52
2024,28109,MS,Department of Agriculture,541380,TESTING LABORATORIES AND SERVICES,true,false,false,true,42000.0
2024,51510,VA,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,207778.5
2024,06037,CA,Department of Veterans Affairs,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,true,2400000.0
2024,09009,CT,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,false,true,false,42406.0
2024,38017,ND,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,19690981.34
2024,55059,WI,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,false,false,9787.2
2024,06075,CA,General Services Administration,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,false,0.0
2024,16001,ID,Department of Homeland Security,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,29970.0
2024,09170,CT,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,false,223317.2
2024,35055,NM,Department of Agriculture,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,true,false,true,320460.11
2024,48027,TX,Department of Agriculture,332710,MACHINE SHOPS,true,false,false,false,141116.17
2024,48113,TX,Department of Defense,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,false,438814.76
2024,48321,TX,Department of Defense,314910,TEXTILE BAG AND CANVAS MILLS,true,false,false,false,25310.0
2024,40031,OK,Department of Health and Human Services,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,11907.0
2024,22109,LA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,3647966.5
2024,24510,MD,Department of Agriculture,111940,HAY FARMING,true,false,false,false,21013.25
2024,51650,VA,Department of Veterans Affairs,561990,ALL OTHER SUPPORT SERVICES,true,true,false,false,107918.06999999999
2024,17007,IL,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,false,81598.62000000001
2024,22019,LA,Department of Defense,722320,CATERERS,true,true,false,true,22032.0
2024,51680,VA,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,120400.89
2024,39045,OH,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,false,false,4655.0
2024,51013,VA,Department of Homeland Security,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,false,2157943.09
2024,15009,HI,Department of the Interior,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,true,false,60000.0
2024,06029,CA,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,203644.46
2024,41009,OR,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,false,32049.0
2024,26013,MI,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,19386.17
2024,01127,AL,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,735019.48
2024,11001,DC,Court Services and Offender Supervision Agency,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,false,false,false,164623.0
2024,05051,AR,Department of Agriculture,561720,JANITORIAL SERVICES,true,true,false,false,9075.0
2024,11001,DC,Department of Homeland Security,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,false,false,144000.0
2024,34029,NJ,Department of Defense,335312,MOTOR AND GENERATOR MANUFACTURING,true,true,false,true,9690.17
2024,21147,KY,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,false,false,80037.26000000001
2024,34021,NJ,Department of Defense,326299,ALL OTHER RUBBER PRODUCT MANUFACTURING,true,false,false,false,277577.0
2024,37127,NC,Department of Defense,314994,"ROPE, CORDAGE, TWINE, TIRE CORD, AND TIRE FABRIC MILLS",true,false,false,false,139662.05
2024,51710,VA,Department of Homeland Security,316998,ALL OTHER LEATHER GOOD AND ALLIED PRODUCT MANUFACTURING,true,false,true,false,70794.0
2024,48491,TX,Social Security Administration,621112,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",true,false,false,false,134143.0
2024,12031,FL,Department of Veterans Affairs,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,true,false,58660.0
2024,51107,VA,Department of Defense,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,false,true,170.09
2024,20061,KS,Department of Defense,334514,TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,true,false,false,false,1500.0
2024,05119,AR,Department of Defense,541850,INDOOR AND OUTDOOR DISPLAY ADVERTISING,true,true,false,false,23880.0
2024,37035,NC,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,false,414211.0
2024,32003,NV,Department of Defense,334517,IRRADIATION APPARATUS MANUFACTURING,true,false,false,false,118066.36
2024,55025,WI,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,31608.719999999998
2024,23031,ME,Department of Defense,488310,PORT AND HARBOR OPERATIONS,true,false,false,false,955638.61
2024,06053,CA,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,false,182173.9
2024,48141,TX,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,true,true,304472.04
2024,04003,AZ,Department of Defense,541310,ARCHITECTURAL SERVICES,true,false,false,true,0.0
2024,22103,LA,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,false,false,27361.78
2024,35001,NM,Commodity Futures Trading Commission,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,13877.0
2024,15003,HI,Department of Defense,812332,INDUSTRIAL LAUNDERERS,true,false,true,true,80118.01
2024,15003,HI,Department of Veterans Affairs,561210,FACILITIES SUPPORT SERVICES,true,false,false,false,113766.81999999999
2024,04005,AZ,Department of Defense,722513,LIMITED-SERVICE RESTAURANTS,true,true,true,false,17710.0
2024,45013,SC,Department of Defense,813312,"ENVIRONMENT, CONSERVATION AND WILDLIFE ORGANIZATIONS",true,true,false,false,38912.0
2024,12081,FL,Department of Defense,326122,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,true,false,true,false,13509.88
2024,30035,MT,Department of the Interior,531320,OFFICES OF REAL ESTATE APPRAISERS,true,false,false,true,34900.0
2024,39113,OH,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,16718.0
2024,26163,MI,Department of Defense,339940,OFFICE SUPPLIES (EXCEPT PAPER) MANUFACTURING,true,true,false,false,1954.8
2024,51710,VA,Department of Defense,483211,INLAND WATER FREIGHT TRANSPORTATION,true,false,false,false,2049024.0
2024,48121,TX,Department of Veterans Affairs,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,true,false,49785.0
2024,56021,WY,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,31241.53
2024,19139,IA,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,537600.0
2024,48029,TX,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,false,false,108130.2
2024,06093,CA,Department of Agriculture,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,false,false,155000.0
2024,11001,DC,Department of the Treasury,517410,SATELLITE TELECOMMUNICATIONS,true,true,false,true,0.0
2024,13245,GA,Department of Veterans Affairs,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",true,false,true,true,130628.16
2024,09170,CT,Department of Defense,327999,ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING,true,false,false,false,2257.5
2024,49011,UT,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,false,0.0
2024,08001,CO,Department of Veterans Affairs,621910,AMBULANCE SERVICES,true,false,true,true,2937631.7199999997
2024,06095,CA,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,true,false,true,24264.48
2024,13185,GA,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,true,false,false,3943.0
2024,11001,DC,Federal Communications Commission,513210,SOFTWARE PUBLISHERS,true,false,false,false,13600.0
2024,12033,FL,Department of Defense,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,6000.0
2024,36011,NY,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,true,499772.16
2024,02122,AK,Department of Agriculture,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,false,839093.9099999999
2024,48113,TX,Department of Homeland Security,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,true,23696.17
2024,48121,TX,Department of Veterans Affairs,333298,ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,false,false,false,315886.87
2024,06013,CA,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,396761.66000000003
2024,51650,VA,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,499855.0
2024,24027,MD,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,true,false,false,2978.8799999999997
2024,02188,AK,Department of Homeland Security,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,true,false,false,true,220000.0
2024,27163,MN,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,false,4459.0
2024,54071,WV,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,false,51000.0
2024,34017,NJ,General Services Administration,322230,STATIONERY PRODUCT MANUFACTURING,true,false,false,false,13750.45
2024,35001,NM,Department of Health and Human Services,561320,TEMPORARY HELP SERVICES,true,false,true,false,414544.0
2024,55009,WI,Department of the Interior,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,false,9949.41
2024,06101,CA,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,360804.14
2024,26163,MI,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,false,91360.16
2024,12117,FL,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,true,2230.0
2024,48201,TX,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,5308151.12
2024,04003,AZ,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,true,false,0.0
2024,51510,VA,Department of Health and Human Services,541910,MARKETING RESEARCH AND PUBLIC OPINION POLLING,true,false,false,false,999960.0
2024,17031,IL,Department of Defense,333241,FOOD PRODUCT MACHINERY MANUFACTURING,true,false,false,true,28218.0
2024,13039,GA,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,true,172266.08000000002
2024,51710,VA,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,80877.81000000001
2024,30003,MT,Department of the Interior,531130,LESSORS OF MINIWAREHOUSES AND SELF-STORAGE UNITS,true,false,false,false,7620.0
2024,51107,VA,Department of Homeland Security,541330,ENGINEERING SERVICES,true,false,false,true,739274.86
2024,53035,WA,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,true,12730.98
2024,35049,NM,Department of Veterans Affairs,326121,UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,true,false,false,false,15705.0
2024,16019,ID,Department of Health and Human Services,541330,ENGINEERING SERVICES,true,false,false,true,880413.25
2024,02180,AK,Department of Homeland Security,488330,NAVIGATIONAL SERVICES TO SHIPPING,true,false,true,true,20000.0
2024,06071,CA,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,false,53052.9
2024,48141,TX,Department of Veterans Affairs,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,false,false,16668.67
2024,26065,MI,Department of Defense,561990,ALL OTHER SUPPORT SERVICES,true,false,true,false,149537.76
2024,30111,MT,General Services Administration,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,true,false,false,12086.0
2024,55007,WI,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,true,false,45452.0
2024,39049,OH,Department of Defense,327910,ABRASIVE PRODUCT MANUFACTURING,true,false,false,false,524866.0
2024,36103,NY,Department of Justice,541199,ALL OTHER LEGAL SERVICES,true,false,false,false,56721.0
2024,02110,AK,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,5995.4
2024,42045,PA,Department of the Treasury,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,false,false,false,0.0
2024,39061,OH,Department of Veterans Affairs,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,false,false,152376.0
2024,24510,MD,Department of Defense,336611,SHIP BUILDING AND REPAIRING,true,false,true,false,6980.0
2024,24031,MD,Department of Health and Human Services,325413,IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,true,true,false,true,24427.0
2024,36021,NY,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,11425.0
2024,12127,FL,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,43397.0
2024,12091,FL,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,210768.14
2024,38101,ND,Department of Defense,562111,SOLID WASTE COLLECTION,true,true,false,true,614379.48
2024,35031,NM,Department of the Interior,611710,EDUCATIONAL SUPPORT SERVICES,true,true,false,false,277037.54000000004
2024,48029,TX,Department of Defense,513130,BOOK PUBLISHERS,true,true,false,false,40000.0
2024,51610,VA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,false,282625.0
2024,26089,MI,Department of the Interior,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,true,false,15500.0
2024,11001,DC,Department of the Treasury,238290,OTHER BUILDING EQUIPMENT CONTRACTORS,true,false,false,false,199700.0
2024,32003,NV,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,889857.0
2024,32003,NV,Department of State,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,true,false,true,1754.3
2024,12086,FL,Department of Defense,331529,OTHER NONFERROUS METAL FOUNDRIES (EXCEPT DIE-CASTING),true,false,false,false,7092.28
2024,24510,MD,Department of Homeland Security,423610,"ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",true,true,false,true,48779.47
2024,37191,NC,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,true,false,true,555530.44
2024,32031,NV,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,348105.05
2024,06073,CA,Department of Veterans Affairs,339116,DENTAL LABORATORIES,true,false,false,false,165780.0
2024,20011,KS,Department of Veterans Affairs,562111,SOLID WASTE COLLECTION,true,false,true,false,16856.39
2024,48029,TX,Department of Defense,323111,COMMERCIAL PRINTING (EXCEPT SCREEN AND BOOKS),true,false,false,false,90500.0
2024,55025,WI,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,true,false,264695.69999999995
2024,04013,AZ,Department of Defense,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,true,false,true,true,21407.2
2024,30017,MT,Department of Veterans Affairs,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,true,false,0.0
2024,13135,GA,Department of Defense,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,true,false,false,false,36668.97
2024,39113,OH,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,true,false,false,21541.66
2024,25017,MA,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,false,0.0
2024,40065,OK,Department of Defense,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,true,false,false,false,19050.0
2024,36029,NY,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,289728.72
2024,24003,MD,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,false,1205249.65
2024,08003,CO,Department of the Interior,561720,JANITORIAL SERVICES,true,false,false,true,0.0
2024,36001,NY,Department of Veterans Affairs,561492,COURT REPORTING AND STENOTYPE SERVICES,true,false,true,false,28000.0
2024,51660,VA,Department of Justice,332992,SMALL ARMS AMMUNITION MANUFACTURING,true,false,false,false,9961.9
2024,51540,VA,Department of Health and Human Services,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,15502.0
2024,49053,UT,Department of Defense,335313,SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,true,true,false,false,476.0
2024,40041,OK,Department of Defense,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,true,false,false,false,127578.08
2024,51550,VA,Department of Defense,331221,ROLLED STEEL SHAPE MANUFACTURING,true,false,false,false,1821.04
2024,05119,AR,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,true,false,false,176427.05
2024,06115,CA,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,true,895912.42
2024,42101,PA,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,true,false,11011.8
2024,27053,MN,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,false,2355370.45
2024,26161,MI,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,true,false,false,10841.75
2024,12069,FL,Department of Defense,333998,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,true,false,false,5554.6
2024,55035,WI,Department of the Interior,531320,OFFICES OF REAL ESTATE APPRAISERS,true,false,false,false,34000.0
2024,08059,CO,Department of Homeland Security,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,false,60209.8
2024,09001,CT,United States Trade and Development Agency,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,false,0.0
2024,51059,VA,Department of Homeland Security,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,true,true,1726905.9
2024,12057,FL,Department of Defense,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,true,true,false,224267.48
2024,06107,CA,Department of Agriculture,311411,"FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING",true,true,false,true,405490.80000000005
2024,55025,WI,Department of Defense,333922,CONVEYOR AND CONVEYING EQUIPMENT MANUFACTURING,true,false,false,false,230665.0
2024,27123,MN,Department of Defense,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,true,false,false,false,8500.0
2024,42017,PA,Department of Defense,333519,ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING,true,true,false,false,23075.59
2024,06017,CA,Department of Agriculture,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,false,125248.0
2024,29101,MO,Department of Defense,541713,RESEARCH AND DEVELOPMENT IN NANOTECHNOLOGY,true,false,false,false,1790274.0
2024,06083,CA,General Services Administration,562910,REMEDIATION SERVICES,true,false,false,true,2288244.92
2024,28011,MS,Department of Defense,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,false,false,194196.77000000002
2024,29510,MO,Department of Veterans Affairs,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,true,false,174319.2
2024,24003,MD,General Services Administration,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,false,1571531.8
2024,36085,NY,Department of Defense,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,false,19900.0
2024,42045,PA,Department of Health and Human Services,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,false,9900.0
2024,37061,NC,Department of Defense,722320,CATERERS,true,false,true,false,18959.5
2024,42017,PA,Department of Defense,322219,OTHER PAPERBOARD CONTAINER MANUFACTURING,true,false,false,false,0.0
2024,17087,IL,Department of Agriculture,561720,JANITORIAL SERVICES,true,true,false,false,19500.0
2024,04013,AZ,Department of Agriculture,621399,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,true,false,true,false,150986.56
2024,37119,NC,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,false,false,false,95403.45999999999
2024,41051,OR,Department of Veterans Affairs,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,true,false,27027.0
2024,18101,IN,Department of Defense,444130,HARDWARE STORES,true,false,false,false,1863.5299999999997
2024,36059,NY,Department of Defense,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,true,false,false,3046.0
2024,06073,CA,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,false,false,false,12976.0
2024,36103,NY,Department of Defense,444190,OTHER BUILDING MATERIAL DEALERS,true,false,false,false,119575.0
2024,06113,CA,Department of the Interior,561990,ALL OTHER SUPPORT SERVICES,true,false,false,true,61800.0
2024,35001,NM,Department of Health and Human Services,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,true,true,2940000.0
2024,34025,NJ,Department of Defense,336412,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,true,true,false,false,15508.76
2024,08041,CO,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,2213212.4699999997
2024,35009,NM,Department of Defense,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,true,false,false,true,130340.0
2024,28071,MS,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,true,19355.0
2024,39035,OH,Department of Veterans Affairs,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,false,152000.0
2024,17089,IL,Department of Defense,335313,SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,true,false,false,false,28697.2
2024,49057,UT,Department of Homeland Security,561612,SECURITY GUARDS AND PATROL SERVICES,true,true,false,false,6990877.77
2024,47171,TN,Department of Agriculture,336211,MOTOR VEHICLE BODY MANUFACTURING,true,false,false,false,80880.0
2024,06081,CA,Department of Homeland Security,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,false,14935.0
2024,06099,CA,Department of Defense,335132,"COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTURE MANUFACTURING",true,true,false,false,8915.720000000001
2024,20061,KS,Department of Defense,812332,INDUSTRIAL LAUNDERERS,true,true,false,false,375549.41000000003
2024,53011,WA,Department of Defense,488310,PORT AND HARBOR OPERATIONS,true,true,false,false,1591450.28
