fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2022,24037,MD,Department of Defense,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,false,true,true,414488.95999999996
2022,06075,CA,General Services Administration,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,1178677.88
2022,51059,VA,Department of Homeland Security,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,true,true,true,1151909.0
2022,13135,GA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,689516.2999999998
2022,02090,AK,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,true,false,249000.0
2022,51107,VA,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,9507355.77
2022,20099,KS,Department of Agriculture,322211,CORRUGATED AND SOLID FIBER BOX MANUFACTURING,true,false,false,false,24870.0
2022,48201,TX,General Services Administration,424420,PACKAGED FROZEN FOOD MERCHANT WHOLESALERS,true,true,false,true,48682.27000000001
2022,06059,CA,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,false,false,902365.92
2022,04017,AZ,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,53086.56
2022,48439,TX,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,true,false,748460.92
2022,06071,CA,Department of Defense,331110,IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,true,false,false,true,105444.98999999999
2022,48251,TX,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,false,4611603.88
2022,06037,CA,National Aeronautics and Space Administration,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,true,false,true,24282.0
2022,13127,GA,Department of Homeland Security,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,false,36400.0
2022,20177,KS,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,285613.0
2022,08059,CO,Department of Veterans Affairs,561990,ALL OTHER SUPPORT SERVICES,true,false,true,true,11600.32
2022,12099,FL,Department of Defense,324110,PETROLEUM REFINERIES,true,false,false,false,15297968.86
2022,36081,NY,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,5486222.9
2022,30029,MT,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,false,11089992.8
2022,55081,WI,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,false,2763805.0
2022,06037,CA,General Services Administration,541310,ARCHITECTURAL SERVICES,true,true,false,false,22977.23
2022,36059,NY,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,false,1428374.5699999998
2022,37133,NC,Department of Defense,325180,OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,true,false,true,false,2157285.45
2022,12071,FL,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,485961.8
2022,42101,PA,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,2599813.02
2022,28087,MS,Department of Defense,811111,GENERAL AUTOMOTIVE REPAIR,true,false,false,false,48100.0
2022,26165,MI,Department of Defense,332439,OTHER METAL CONTAINER MANUFACTURING,true,false,false,false,436664.19999999995
2022,34003,NJ,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,175580.0
2022,09003,CT,Department of Defense,333318,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,false,1928770.07
2022,25009,MA,General Services Administration,541330,ENGINEERING SERVICES,true,false,true,false,183695.02
2022,24021,MD,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,false,78642.89
2022,06073,CA,General Services Administration,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,false,true,false,5561.31
2022,54037,WV,Department of Defense,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,10052.7
2022,42101,PA,Department of Education,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,true,4380450.83
2022,27053,MN,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,26096687.23
2022,01101,AL,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,6652357.300000001
2022,24033,MD,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,1921529.99
2022,13121,GA,General Services Administration,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,true,true,239364.84
2022,12057,FL,General Services Administration,541310,ARCHITECTURAL SERVICES,true,false,false,false,89979.76999999999
2022,48453,TX,Department of Veterans Affairs,511210,SOFTWARE PUBLISHERS,true,false,false,false,551845.46
2022,06059,CA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,false,1104673.3699999999
2022,36117,NY,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,2283508.3899999997
2022,34025,NJ,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,false,247813.0
2022,49035,UT,Department of Defense,324110,PETROLEUM REFINERIES,true,false,false,false,82477783.31
2022,04019,AZ,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,5009327.669999999
2022,16055,ID,Department of Agriculture,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,true,false,false,24000.0
2022,51059,VA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,1290218.58
2022,09007,CT,General Services Administration,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,false,128074.89000000001
2022,24035,MD,Department of Defense,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,true,false,false,false,34503.93
2022,12095,FL,Department of Defense,337127,INSTITUTIONAL FURNITURE MANUFACTURING,true,false,false,true,355235.31
2022,39087,OH,Department of Agriculture,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,true,false,199898.0
2022,51650,VA,Department of Veterans Affairs,561421,TELEPHONE ANSWERING SERVICES,true,false,true,true,477878.63999999996
2022,48187,TX,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,false,false,false,18503.15
2022,26125,MI,Department of Defense,336360,MOTOR VEHICLE SEATING AND INTERIOR TRIM MANUFACTURING,true,false,false,false,450474.8199999999
2022,42043,PA,Department of Defense,336360,MOTOR VEHICLE SEATING AND INTERIOR TRIM MANUFACTURING,true,false,false,false,211219.85
2022,39049,OH,Department of Defense,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,true,false,true,false,143457.17
2022,49035,UT,Department of Justice,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,false,457908.0
2022,48061,TX,Department of Veterans Affairs,541350,BUILDING INSPECTION SERVICES,true,false,true,false,15142.6
2022,33019,NH,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,false,67355.17
2022,42101,PA,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,true,false,false,104604.11000000002
2022,36047,NY,Department of Defense,333241,FOOD PRODUCT MACHINERY MANUFACTURING,true,true,false,false,55743.55
2022,51153,VA,Department of the Treasury,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,false,100543.0
2022,06081,CA,Department of Defense,334417,ELECTRONIC CONNECTOR MANUFACTURING,true,false,false,false,64338.560000000005
2022,41039,OR,Department of Agriculture,333120,CONSTRUCTION MACHINERY MANUFACTURING,true,false,false,false,69035.0
2022,39057,OH,General Services Administration,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,false,14414167.04
2022,12009,FL,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,true,false,37818.340000000004
2022,16019,ID,Department of Energy,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,false,0.0
2022,55079,WI,Department of Justice,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,5069566.91
2022,48141,TX,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,true,1898920.0
2022,51600,VA,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,17214989.560000002
2022,29221,MO,Environmental Protection Agency,562910,REMEDIATION SERVICES,true,false,false,true,228830.85
2022,42017,PA,Department of Defense,326220,RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,true,false,false,false,1011335.46
2022,34025,NJ,Department of Agriculture,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,5012726.17
2022,49057,UT,Department of the Treasury,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,false,false,false,24014.75
2022,12103,FL,Department of Defense,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",true,false,false,false,146995.62000000002
2022,55133,WI,Department of Justice,311513,CHEESE MANUFACTURING,true,false,false,false,153340.97
2022,41051,OR,Department of Health and Human Services,511210,SOFTWARE PUBLISHERS,true,false,true,true,36579.06
2022,12095,FL,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,true,false,1237508.58
2022,13127,GA,Department of Homeland Security,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,false,false,103405.0
2022,50027,VT,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,false,277711.0
2022,08041,CO,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,1049372.2100000002
2022,32003,NV,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,true,false,71131.0
2022,12109,FL,Department of Health and Human Services,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,false,false,14000.0
2022,49021,UT,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,true,177732.4
2022,26163,MI,Environmental Protection Agency,562910,REMEDIATION SERVICES,true,false,false,false,15776571.0
2022,42089,PA,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,69409.0
2022,31119,NE,Department of Transportation,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,3322904.0
2022,24025,MD,Department of Defense,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,true,false,118216.05
2022,22103,LA,Department of Defense,336350,MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,true,false,false,false,134575.40999999997
2022,06083,CA,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,true,true,0.0
2022,48085,TX,Department of Defense,335313,SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,true,true,false,false,3119.25
2022,48453,TX,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,true,true,47786.920000000006
2022,47037,TN,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,false,737879.69
2022,51153,VA,Department of State,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,1514236.69
2022,13127,GA,Department of Homeland Security,511130,BOOK PUBLISHERS,true,false,false,false,19530.0
2022,18141,IN,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,true,198636.06
2022,06025,CA,Department of Defense,324110,PETROLEUM REFINERIES,true,true,false,false,9335106.89
2022,12033,FL,Department of Defense,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,true,false,false,false,419787.82
2022,26147,MI,Department of Defense,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,true,false,false,false,17810.85
2022,06111,CA,Department of Defense,339940,OFFICE SUPPLIES (EXCEPT PAPER) MANUFACTURING,true,false,false,false,2308.0
2022,72113,PR,Department of Defense,488310,PORT AND HARBOR OPERATIONS,true,false,false,false,1118299.65
2022,18097,IN,Small Business Administration,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,true,526880.0
2022,12009,FL,National Aeronautics and Space Administration,561990,ALL OTHER SUPPORT SERVICES,true,false,false,true,44284.64
2022,27137,MN,Department of Defense,326220,RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,true,false,false,false,19080.0
2022,24005,MD,Department of Homeland Security,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,true,0.0
2022,24031,MD,Department of Defense,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,false,1140992.83
2022,02170,AK,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,false,3847319.02
2022,28075,MS,Department of Defense,336211,MOTOR VEHICLE BODY MANUFACTURING,true,false,false,false,146951.68
2022,51107,VA,Department of State,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,511315.81999999995
2022,53053,WA,Department of Defense,221122,ELECTRIC POWER DISTRIBUTION,true,false,false,false,10713096.46
2022,53071,WA,Department of Defense,326111,PLASTICS BAG MANUFACTURING,true,true,false,false,18649.0
2022,24031,MD,Department of Health and Human Services,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,true,false,13043585.56
2022,51610,VA,Department of Homeland Security,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,true,false,5683931.48
2022,09009,CT,Department of Veterans Affairs,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,13230.0
2022,51087,VA,Department of Veterans Affairs,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,true,false,69167.0
2022,24031,MD,Department of Defense,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,false,false,false,52169.91
2022,12031,FL,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,false,141592.56
2022,48029,TX,Department of Defense,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,true,5131013.23
2022,51085,VA,Department of Defense,327992,GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,true,true,false,false,7250.4400000000005
2022,37133,NC,Department of Defense,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,true,true,50979.95
2022,13089,GA,Department of Health and Human Services,561990,ALL OTHER SUPPORT SERVICES,true,false,false,true,4573549.75
2022,11001,DC,Department of Transportation,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,true,19758188.71
2022,47125,TN,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,true,false,false,14744542.76
2022,51019,VA,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,false,596345.85
2022,11001,DC,General Services Administration,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,true,false,true,180149.76
2022,50007,VT,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,57375.6
2022,13021,GA,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,true,3094294.0
2022,17163,IL,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,true,308749.04
2022,13127,GA,Department of Homeland Security,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,false,29000.0
2022,11001,DC,Department of Homeland Security,541613,MARKETING CONSULTING SERVICES,true,false,false,true,10302668.25
2022,06059,CA,Department of Defense,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,true,false,false,1561528.3
2022,51153,VA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,false,50987837.05
2022,12071,FL,Department of the Treasury,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,false,47246.0
2022,12069,FL,General Services Administration,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,true,false,61950.0
2022,11001,DC,Department of State,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,false,34473.26
2022,24033,MD,Department of Defense,333519,ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING,true,false,false,false,80148.0
2022,35009,NM,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,true,59379.5
2022,42045,PA,Department of the Treasury,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,false,false,false,249900.0
2022,50007,VT,Department of Agriculture,541330,ENGINEERING SERVICES,true,true,false,false,214538.14
2022,55079,WI,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,true,412345.27
2022,48447,TX,Department of Defense,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,false,109146.7
2022,06059,CA,Department of Health and Human Services,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,true,false,false,false,18399859.299999997
2022,13179,GA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,2500.0
2022,06085,CA,Department of Defense,335129,OTHER LIGHTING EQUIPMENT MANUFACTURING,true,true,false,false,22901.42
2022,04013,AZ,Department of Defense,332321,METAL WINDOW AND DOOR MANUFACTURING,true,false,true,false,2977.2
2022,45079,SC,Department of Defense,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,false,true,1306129.8499999999
2022,48453,TX,Department of Defense,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,true,false,false,false,61651.71
2022,17167,IL,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,false,249995.0
2022,25005,MA,General Services Administration,238120,STRUCTURAL STEEL AND PRECAST CONCRETE CONTRACTORS,true,false,true,true,49706.0
