fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2023,33011,NH,Department of Defense,332613,SPRING MANUFACTURING,true,false,false,false,142143.0
2023,32003,NV,Department of Defense,221310,WATER SUPPLY AND IRRIGATION SYSTEMS,true,true,false,false,2358.32
2023,13053,GA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,8777547.139999999
2023,48441,TX,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,4974548.83
2023,47037,TN,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,true,false,false,12993.0
2023,34005,NJ,Department of Defense,423710,HARDWARE MERCHANT WHOLESALERS,true,false,false,false,640.77
2023,25001,MA,Department of Commerce,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,1880150.1600000001
2023,48201,TX,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,false,597399.01
2023,11001,DC,Department of the Interior,541110,OFFICES OF LAWYERS,true,true,false,false,120399.9
2023,53033,WA,Department of Veterans Affairs,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,true,false,7818.6
2023,21111,KY,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,4459182.59
2023,13245,GA,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,true,false,45382.759999999995
2023,46121,SD,Department of Health and Human Services,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,false,120285.98
2023,22077,LA,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,true,false,true,1758525.12
2023,12033,FL,Department of Defense,331210,IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,true,false,false,false,20174.14
2023,51650,VA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,true,630506.37
2023,08059,CO,Department of the Interior,541310,ARCHITECTURAL SERVICES,true,true,false,false,2237806.62
2023,40125,OK,Department of Health and Human Services,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,true,false,227870.0
2023,12031,FL,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,false,false,true,3423259.1999999997
2023,09001,CT,Department of Justice,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,true,false,false,58666.0
2023,51153,VA,Department of Agriculture,541618,OTHER MANAGEMENT CONSULTING SERVICES,true,false,false,true,1438080.0
2023,24033,MD,Department of Justice,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,true,false,false,false,1597732.99
2023,31105,NE,Department of Defense,238290,OTHER BUILDING EQUIPMENT CONTRACTORS,true,false,false,false,171500.0
2023,01073,AL,Department of Veterans Affairs,541330,ENGINEERING SERVICES,true,false,true,false,2844861.67
